_id,_labels,_start,_end,_type,score
,,8587,9889,SIMILAR_BY_RDP,0.11538461538461539
,,8587,9115,SIMILAR_BY_RDP,0.11538461538461539
,,8587,7941,SIMILAR_BY_RDP,0.10344827586206896
,,8587,7080,SIMILAR_BY_RDP,0.1
,,8587,8362,SIMILAR_BY_RDP,0.1
,,8587,9872,SIMILAR_BY_RDP,0.1
,,8587,6826,SIMILAR_BY_RDP,0.1
,,8591,6983,SIMILAR_BY_RDP,0.18181818181818182
,,8591,9999,SIMILAR_BY_RDP,0.125
,,8591,5999,SIMILAR_BY_RDP,0.125
,,8591,8103,SIMILAR_BY_RDP,0.10526315789473684
,,8591,7617,SIMILAR_BY_RDP,0.08695652173913043
,,8591,9500,SIMILAR_BY_RDP,0.08695652173913043
,,8591,5817,SIMILAR_BY_RDP,0.08695652173913043
,,8591,5828,SIMILAR_BY_RDP,0.08333333333333333
,,8591,9546,SIMILAR_BY_RDP,0.08
,,8591,6792,SIMILAR_BY_RDP,0.07692307692307693
,,8700,7638,SIMILAR_BY_RDP,0.2777777777777778
,,8700,9273,SIMILAR_BY_RDP,0.2727272727272727
,,8700,7184,SIMILAR_BY_RDP,0.20689655172413793
,,8700,7617,SIMILAR_BY_RDP,0.2
,,8700,5624,SIMILAR_BY_RDP,0.17391304347826086
,,8700,9747,SIMILAR_BY_RDP,0.16666666666666666
,,8700,7535,SIMILAR_BY_RDP,0.15384615384615385
,,8700,8078,SIMILAR_BY_RDP,0.13793103448275862
,,8700,6501,SIMILAR_BY_RDP,0.125
,,8700,8509,SIMILAR_BY_RDP,0.1111111111111111
,,8726,9115,SIMILAR_BY_RDP,0.23529411764705882
,,8726,8112,SIMILAR_BY_RDP,0.23529411764705882
,,8726,7882,SIMILAR_BY_RDP,0.2
,,8726,6456,SIMILAR_BY_RDP,0.19047619047619047
,,8726,9609,SIMILAR_BY_RDP,0.14705882352941177
,,8726,6942,SIMILAR_BY_RDP,0.13793103448275862
,,8726,5093,SIMILAR_BY_RDP,0.13793103448275862
,,8726,9650,SIMILAR_BY_RDP,0.13333333333333333
,,8726,9570,SIMILAR_BY_RDP,0.07142857142857142
,,8726,8932,SIMILAR_BY_RDP,0.07142857142857142
,,8738,9466,SIMILAR_BY_RDP,0.23809523809523808
,,8738,7045,SIMILAR_BY_RDP,0.20689655172413793
,,8738,6807,SIMILAR_BY_RDP,0.20689655172413793
,,8738,7477,SIMILAR_BY_RDP,0.20588235294117646
,,8738,8398,SIMILAR_BY_RDP,0.2
,,8738,9594,SIMILAR_BY_RDP,0.19230769230769232
,,8738,8931,SIMILAR_BY_RDP,0.18518518518518517
,,8738,8131,SIMILAR_BY_RDP,0.18518518518518517
,,8738,6615,SIMILAR_BY_RDP,0.17857142857142858
,,8738,7510,SIMILAR_BY_RDP,0.17647058823529413
,,8740,8882,SIMILAR_BY_RDP,0.2
,,8740,5248,SIMILAR_BY_RDP,0.15789473684210525
,,8740,9813,SIMILAR_BY_RDP,0.14285714285714285
,,8740,6363,SIMILAR_BY_RDP,0.14285714285714285
,,8740,6195,SIMILAR_BY_RDP,0.14285714285714285
,,8740,9638,SIMILAR_BY_RDP,0.13043478260869565
,,8740,7949,SIMILAR_BY_RDP,0.12
,,8740,8564,SIMILAR_BY_RDP,0.11538461538461539
,,8740,5408,SIMILAR_BY_RDP,0.11538461538461539
,,8740,6292,SIMILAR_BY_RDP,0.1
,,8759,5964,SIMILAR_BY_RDP,0.23529411764705882
,,8759,5307,SIMILAR_BY_RDP,0.21428571428571427
,,8759,9211,SIMILAR_BY_RDP,0.2
,,8759,7518,SIMILAR_BY_RDP,0.2
,,8759,5404,SIMILAR_BY_RDP,0.2
,,8759,5232,SIMILAR_BY_RDP,0.18181818181818182
,,8759,6946,SIMILAR_BY_RDP,0.17647058823529413
,,8759,9815,SIMILAR_BY_RDP,0.175
,,8759,9226,SIMILAR_BY_RDP,0.1724137931034483
,,8759,7177,SIMILAR_BY_RDP,0.17142857142857143
,,8767,9964,SIMILAR_BY_RDP,0.21875
,,8767,9379,SIMILAR_BY_RDP,0.15384615384615385
,,8767,9340,SIMILAR_BY_RDP,0.14285714285714285
,,8767,5055,SIMILAR_BY_RDP,0.14285714285714285
,,8767,8387,SIMILAR_BY_RDP,0.1
,,8767,5181,SIMILAR_BY_RDP,0.1
,,8767,6438,SIMILAR_BY_RDP,0.08695652173913043
,,8767,9889,SIMILAR_BY_RDP,0.08333333333333333
,,8767,6469,SIMILAR_BY_RDP,0.08333333333333333
,,8767,8103,SIMILAR_BY_RDP,0.07692307692307693
,,8786,7464,SIMILAR_BY_RDP,0.15384615384615385
,,8786,7863,SIMILAR_BY_RDP,0.15384615384615385
,,8786,6313,SIMILAR_BY_RDP,0.15384615384615385
,,8786,6792,SIMILAR_BY_RDP,0.14285714285714285
,,8786,9650,SIMILAR_BY_RDP,0.125
,,8786,6677,SIMILAR_BY_RDP,0.125
,,8786,9309,SIMILAR_BY_RDP,0.12121212121212122
,,8786,8228,SIMILAR_BY_RDP,0.12121212121212122
,,8786,5817,SIMILAR_BY_RDP,0.12121212121212122
,,8786,7943,SIMILAR_BY_RDP,0.12
,,8798,5378,SIMILAR_BY_RDP,0.21428571428571427
,,8798,9466,SIMILAR_BY_RDP,0.20833333333333334
,,8798,6568,SIMILAR_BY_RDP,0.1935483870967742
,,8798,9403,SIMILAR_BY_RDP,0.17647058823529413
,,8798,8931,SIMILAR_BY_RDP,0.16666666666666666
,,8798,8131,SIMILAR_BY_RDP,0.16666666666666666
,,8798,5782,SIMILAR_BY_RDP,0.15625
,,8798,7045,SIMILAR_BY_RDP,0.15151515151515152
,,8798,5093,SIMILAR_BY_RDP,0.15
,,8798,8738,SIMILAR_BY_RDP,0.14705882352941177
,,8818,9473,SIMILAR_BY_RDP,0.22727272727272727
,,8818,9293,SIMILAR_BY_RDP,0.19230769230769232
,,8818,8333,SIMILAR_BY_RDP,0.19047619047619047
,,8818,9124,SIMILAR_BY_RDP,0.18518518518518517
,,8818,5385,SIMILAR_BY_RDP,0.16666666666666666
,,8818,8847,SIMILAR_BY_RDP,0.16129032258064516
,,8818,7370,SIMILAR_BY_RDP,0.15625
,,8818,5690,SIMILAR_BY_RDP,0.15
,,8818,6854,SIMILAR_BY_RDP,0.14814814814814814
,,8818,6283,SIMILAR_BY_RDP,0.14705882352941177
,,8829,5786,SIMILAR_BY_RDP,0.2692307692307692
,,8829,9111,SIMILAR_BY_RDP,0.23809523809523808
,,8829,6195,SIMILAR_BY_RDP,0.23809523809523808
,,8829,5398,SIMILAR_BY_RDP,0.23809523809523808
,,8829,5165,SIMILAR_BY_RDP,0.22727272727272727
,,8829,6417,SIMILAR_BY_RDP,0.21739130434782608
,,8829,9877,SIMILAR_BY_RDP,0.20833333333333334
,,8829,8416,SIMILAR_BY_RDP,0.20833333333333334
,,8829,9780,SIMILAR_BY_RDP,0.2
,,8829,5388,SIMILAR_BY_RDP,0.17857142857142858
,,8838,7832,SIMILAR_BY_RDP,0.20833333333333334
,,8838,5547,SIMILAR_BY_RDP,0.19230769230769232
,,8838,9379,SIMILAR_BY_RDP,0.1724137931034483
,,8838,9273,SIMILAR_BY_RDP,0.1724137931034483
,,8838,6677,SIMILAR_BY_RDP,0.16666666666666666
,,8838,7177,SIMILAR_BY_RDP,0.15151515151515152
,,8838,7584,SIMILAR_BY_RDP,0.14814814814814814
,,8838,7892,SIMILAR_BY_RDP,0.1388888888888889
,,8838,5601,SIMILAR_BY_RDP,0.13636363636363635
,,8838,6945,SIMILAR_BY_RDP,0.13513513513513514
,,8847,9473,SIMILAR_BY_RDP,0.34615384615384615
,,8847,9293,SIMILAR_BY_RDP,0.21875
,,8847,9436,SIMILAR_BY_RDP,0.20689655172413793
,,8847,6283,SIMILAR_BY_RDP,0.20512820512820512
,,8847,5385,SIMILAR_BY_RDP,0.19444444444444445
,,8847,9514,SIMILAR_BY_RDP,0.16129032258064516
,,8847,8818,SIMILAR_BY_RDP,0.16129032258064516
,,8847,8246,SIMILAR_BY_RDP,0.15789473684210525
,,8847,6043,SIMILAR_BY_RDP,0.15
,,8847,9454,SIMILAR_BY_RDP,0.14285714285714285
,,8871,7987,SIMILAR_BY_RDP,0.23529411764705882
,,8871,6711,SIMILAR_BY_RDP,0.1875
,,8871,9664,SIMILAR_BY_RDP,0.17391304347826086
,,8871,5828,SIMILAR_BY_RDP,0.15384615384615385
,,8871,8960,SIMILAR_BY_RDP,0.15
,,8871,5165,SIMILAR_BY_RDP,0.15
,,8871,8882,SIMILAR_BY_RDP,0.14285714285714285
,,8871,7774,SIMILAR_BY_RDP,0.13636363636363635
,,8871,7045,SIMILAR_BY_RDP,0.13636363636363635
,,8871,6188,SIMILAR_BY_RDP,0.13333333333333333
,,8882,8740,SIMILAR_BY_RDP,0.2
,,8882,5248,SIMILAR_BY_RDP,0.17647058823529413
,,8882,9813,SIMILAR_BY_RDP,0.15789473684210525
,,8882,6363,SIMILAR_BY_RDP,0.15789473684210525
,,8882,6195,SIMILAR_BY_RDP,0.15789473684210525
,,8882,5828,SIMILAR_BY_RDP,0.15384615384615385
,,8882,9638,SIMILAR_BY_RDP,0.14285714285714285
,,8882,8871,SIMILAR_BY_RDP,0.14285714285714285
,,8882,7949,SIMILAR_BY_RDP,0.13043478260869565
,,8882,8564,SIMILAR_BY_RDP,0.125
,,8889,6387,SIMILAR_BY_RDP,0.1875
,,8889,5305,SIMILAR_BY_RDP,0.16666666666666666
,,8889,6469,SIMILAR_BY_RDP,0.15789473684210525
,,8889,7728,SIMILAR_BY_RDP,0.13333333333333333
,,8889,9844,SIMILAR_BY_RDP,0.11764705882352941
,,8889,8438,SIMILAR_BY_RDP,0.10526315789473684
,,8889,9473,SIMILAR_BY_RDP,0.1
,,8889,6184,SIMILAR_BY_RDP,0.1
,,8889,9813,SIMILAR_BY_RDP,0.09523809523809523
,,8889,8231,SIMILAR_BY_RDP,0.09523809523809523
,,8906,6826,SIMILAR_BY_RDP,0.3333333333333333
,,8906,9113,SIMILAR_BY_RDP,0.20833333333333334
,,8906,5623,SIMILAR_BY_RDP,0.2
,,8906,5402,SIMILAR_BY_RDP,0.17647058823529413
,,8906,7993,SIMILAR_BY_RDP,0.1724137931034483
,,8906,7842,SIMILAR_BY_RDP,0.1724137931034483
,,8906,7518,SIMILAR_BY_RDP,0.17142857142857143
,,8906,5422,SIMILAR_BY_RDP,0.17142857142857143
,,8906,7363,SIMILAR_BY_RDP,0.16666666666666666
,,8906,6292,SIMILAR_BY_RDP,0.16666666666666666
,,8931,9466,SIMILAR_BY_RDP,0.29411764705882354
,,8931,8131,SIMILAR_BY_RDP,0.21739130434782608
,,8931,5782,SIMILAR_BY_RDP,0.2
,,8931,7045,SIMILAR_BY_RDP,0.19230769230769232
,,8931,8738,SIMILAR_BY_RDP,0.18518518518518517
,,8931,5093,SIMILAR_BY_RDP,0.18181818181818182
,,8931,9403,SIMILAR_BY_RDP,0.17857142857142858
,,8931,8798,SIMILAR_BY_RDP,0.16666666666666666
,,8931,8078,SIMILAR_BY_RDP,0.16129032258064516
,,8931,8398,SIMILAR_BY_RDP,0.15151515151515152
,,8932,6805,SIMILAR_BY_RDP,0.2
,,8932,7167,SIMILAR_BY_RDP,0.17647058823529413
,,8932,6192,SIMILAR_BY_RDP,0.15789473684210525
,,8932,8564,SIMILAR_BY_RDP,0.13043478260869565
,,8932,9500,SIMILAR_BY_RDP,0.13043478260869565
,,8932,7617,SIMILAR_BY_RDP,0.13043478260869565
,,8932,8013,SIMILAR_BY_RDP,0.12
,,8932,5265,SIMILAR_BY_RDP,0.12
,,8932,7510,SIMILAR_BY_RDP,0.11538461538461539
,,8932,5679,SIMILAR_BY_RDP,0.1
,,8934,8387,SIMILAR_BY_RDP,0.21428571428571427
,,8934,5139,SIMILAR_BY_RDP,0.21428571428571427
,,8934,7728,SIMILAR_BY_RDP,0.14285714285714285
,,8934,6366,SIMILAR_BY_RDP,0.14285714285714285
,,8934,6255,SIMILAR_BY_RDP,0.14285714285714285
,,8934,6387,SIMILAR_BY_RDP,0.125
,,8934,7879,SIMILAR_BY_RDP,0.10526315789473684
,,8934,5826,SIMILAR_BY_RDP,0.1
,,8934,7114,SIMILAR_BY_RDP,0.09090909090909091
,,8934,6243,SIMILAR_BY_RDP,0.08695652173913043
,,8960,8871,SIMILAR_BY_RDP,0.15
,,8960,6711,SIMILAR_BY_RDP,0.13043478260869565
,,8960,7108,SIMILAR_BY_RDP,0.12903225806451613
,,8960,7987,SIMILAR_BY_RDP,0.12
,,8960,5679,SIMILAR_BY_RDP,0.11764705882352941
,,8960,5165,SIMILAR_BY_RDP,0.1111111111111111
,,8960,9471,SIMILAR_BY_RDP,0.10714285714285714
,,8960,7045,SIMILAR_BY_RDP,0.10344827586206896
,,8960,9124,SIMILAR_BY_RDP,0.1
,,8960,9664,SIMILAR_BY_RDP,0.0967741935483871
,,9003,9960,SIMILAR_BY_RDP,0.3333333333333333
,,9003,9872,SIMILAR_BY_RDP,0.16666666666666666
,,9003,5378,SIMILAR_BY_RDP,0.14814814814814814
,,9003,9813,SIMILAR_BY_RDP,0.14285714285714285
,,9003,9657,SIMILAR_BY_RDP,0.14285714285714285
,,9003,7781,SIMILAR_BY_RDP,0.14285714285714285
,,9003,6656,SIMILAR_BY_RDP,0.13793103448275862
,,9003,7882,SIMILAR_BY_RDP,0.13333333333333333
,,9003,6568,SIMILAR_BY_RDP,0.13333333333333333
,,9003,8137,SIMILAR_BY_RDP,0.12903225806451613
,,9024,6402,SIMILAR_BY_RDP,0.2857142857142857
,,9024,6807,SIMILAR_BY_RDP,0.19230769230769232
,,9024,8280,SIMILAR_BY_RDP,0.13636363636363635
,,9024,5675,SIMILAR_BY_RDP,0.12903225806451613
,,9024,9747,SIMILAR_BY_RDP,0.10714285714285714
,,9024,7627,SIMILAR_BY_RDP,0.1
,,9024,7484,SIMILAR_BY_RDP,0.1
,,9024,7435,SIMILAR_BY_RDP,0.09523809523809523
,,9024,9960,SIMILAR_BY_RDP,0.09090909090909091
,,9024,6437,SIMILAR_BY_RDP,0.09090909090909091
,,9033,5485,SIMILAR_BY_RDP,0.25
,,9033,8322,SIMILAR_BY_RDP,0.23809523809523808
,,6879,8416,SIMILAR_BY_RDP,0.125
,,6879,9535,SIMILAR_BY_RDP,0.125
,,6879,8838,SIMILAR_BY_RDP,0.125
,,6879,5591,SIMILAR_BY_RDP,0.125
,,6879,8510,SIMILAR_BY_RDP,0.11764705882352941
,,6879,5181,SIMILAR_BY_RDP,0.11764705882352941
,,6942,7347,SIMILAR_BY_RDP,0.2
,,6942,6053,SIMILAR_BY_RDP,0.175
,,6942,6346,SIMILAR_BY_RDP,0.15555555555555556
,,6942,8398,SIMILAR_BY_RDP,0.13953488372093023
,,6942,7882,SIMILAR_BY_RDP,0.1388888888888889
,,6942,8726,SIMILAR_BY_RDP,0.13793103448275862
,,6942,6255,SIMILAR_BY_RDP,0.13793103448275862
,,6942,6839,SIMILAR_BY_RDP,0.125
,,6942,7300,SIMILAR_BY_RDP,0.12121212121212122
,,6942,8119,SIMILAR_BY_RDP,0.12121212121212122
,,6945,5339,SIMILAR_BY_RDP,0.24242424242424243
,,6945,9273,SIMILAR_BY_RDP,0.2
,,6945,7617,SIMILAR_BY_RDP,0.1891891891891892
,,6945,7177,SIMILAR_BY_RDP,0.1794871794871795
,,6945,7424,SIMILAR_BY_RDP,0.17647058823529413
,,6945,8168,SIMILAR_BY_RDP,0.16666666666666666
,,6945,6501,SIMILAR_BY_RDP,0.16279069767441862
,,6945,8438,SIMILAR_BY_RDP,0.15625
,,6945,7832,SIMILAR_BY_RDP,0.15625
,,6945,6946,SIMILAR_BY_RDP,0.15384615384615385
,,6946,5402,SIMILAR_BY_RDP,0.24242424242424243
,,6946,5307,SIMILAR_BY_RDP,0.21428571428571427
,,6946,7518,SIMILAR_BY_RDP,0.2
,,6946,5964,SIMILAR_BY_RDP,0.2
,,6946,9211,SIMILAR_BY_RDP,0.2
,,6946,5404,SIMILAR_BY_RDP,0.2
,,6946,7883,SIMILAR_BY_RDP,0.19230769230769232
,,6946,7636,SIMILAR_BY_RDP,0.18518518518518517
,,6946,5347,SIMILAR_BY_RDP,0.18421052631578946
,,6946,5232,SIMILAR_BY_RDP,0.18181818181818182
,,6983,8163,SIMILAR_BY_RDP,0.23076923076923078
,,6983,9866,SIMILAR_BY_RDP,0.2
,,6983,6711,SIMILAR_BY_RDP,0.2
,,6983,8591,SIMILAR_BY_RDP,0.18181818181818182
,,6983,6363,SIMILAR_BY_RDP,0.16666666666666666
,,6983,5385,SIMILAR_BY_RDP,0.16666666666666666
,,6983,5944,SIMILAR_BY_RDP,0.125
,,6983,5402,SIMILAR_BY_RDP,0.12
,,6983,6438,SIMILAR_BY_RDP,0.11764705882352941
,,6983,5999,SIMILAR_BY_RDP,0.11764705882352941
,,7006,7891,SIMILAR_BY_RDP,0.1
,,7006,9366,SIMILAR_BY_RDP,0.08333333333333333
,,7006,9310,SIMILAR_BY_RDP,0.08333333333333333
,,7006,9707,SIMILAR_BY_RDP,0.07692307692307693
,,7006,8934,SIMILAR_BY_RDP,0.07692307692307693
,,7006,6188,SIMILAR_BY_RDP,0.07142857142857142
,,7006,9844,SIMILAR_BY_RDP,0.06666666666666667
,,7006,9480,SIMILAR_BY_RDP,0.0625
,,7006,8700,SIMILAR_BY_RDP,0.0625
,,7006,7464,SIMILAR_BY_RDP,0.058823529411764705
,,7045,9466,SIMILAR_BY_RDP,0.25
,,7045,9610,SIMILAR_BY_RDP,0.20833333333333334
,,7045,8738,SIMILAR_BY_RDP,0.20689655172413793
,,7045,8931,SIMILAR_BY_RDP,0.19230769230769232
,,7045,8131,SIMILAR_BY_RDP,0.19230769230769232
,,7045,5782,SIMILAR_BY_RDP,0.17857142857142858
,,7045,7330,SIMILAR_BY_RDP,0.17142857142857143
,,7045,9403,SIMILAR_BY_RDP,0.16129032258064516
,,7045,8798,SIMILAR_BY_RDP,0.15151515151515152
,,7045,8078,SIMILAR_BY_RDP,0.14705882352941177
,,7080,7627,SIMILAR_BY_RDP,0.2413793103448276
,,7080,7300,SIMILAR_BY_RDP,0.20833333333333334
,,7080,6655,SIMILAR_BY_RDP,0.18181818181818182
,,7080,6080,SIMILAR_BY_RDP,0.16
,,7080,6078,SIMILAR_BY_RDP,0.16
,,7080,5862,SIMILAR_BY_RDP,0.14814814814814814
,,7080,5826,SIMILAR_BY_RDP,0.14814814814814814
,,7080,6106,SIMILAR_BY_RDP,0.12903225806451613
,,7080,9156,SIMILAR_BY_RDP,0.12121212121212122
,,7080,6805,SIMILAR_BY_RDP,0.12
,,7108,9535,SIMILAR_BY_RDP,0.23333333333333334
,,7108,8280,SIMILAR_BY_RDP,0.14814814814814814
,,7108,9847,SIMILAR_BY_RDP,0.14285714285714285
,,7108,7987,SIMILAR_BY_RDP,0.13793103448275862
,,7108,8960,SIMILAR_BY_RDP,0.12903225806451613
,,7108,9751,SIMILAR_BY_RDP,0.12121212121212122
,,7108,8871,SIMILAR_BY_RDP,0.12
,,7108,5323,SIMILAR_BY_RDP,0.11538461538461539
,,7108,6879,SIMILAR_BY_RDP,0.1111111111111111
,,7108,9531,SIMILAR_BY_RDP,0.10810810810810811
,,7114,6258,SIMILAR_BY_RDP,0.2222222222222222
,,7114,5999,SIMILAR_BY_RDP,0.16666666666666666
,,7114,6107,SIMILAR_BY_RDP,0.14814814814814814
,,7114,9815,SIMILAR_BY_RDP,0.13157894736842105
,,7114,9309,SIMILAR_BY_RDP,0.12903225806451613
,,7114,6078,SIMILAR_BY_RDP,0.12
,,7114,7330,SIMILAR_BY_RDP,0.1111111111111111
,,7114,6405,SIMILAR_BY_RDP,0.1
,,7114,6366,SIMILAR_BY_RDP,0.09090909090909091
,,7114,8934,SIMILAR_BY_RDP,0.09090909090909091
,,7143,9293,SIMILAR_BY_RDP,0.2631578947368421
,,7143,5202,SIMILAR_BY_RDP,0.25
,,7143,9728,SIMILAR_BY_RDP,0.23076923076923078
,,7143,5524,SIMILAR_BY_RDP,0.23076923076923078
,,7143,8246,SIMILAR_BY_RDP,0.20454545454545456
,,7143,7300,SIMILAR_BY_RDP,0.16216216216216217
,,7143,9847,SIMILAR_BY_RDP,0.15517241379310345
,,7143,5157,SIMILAR_BY_RDP,0.15384615384615385
,,7143,9859,SIMILAR_BY_RDP,0.14285714285714285
,,7143,7347,SIMILAR_BY_RDP,0.14285714285714285
,,7167,7883,SIMILAR_BY_RDP,0.2
,,7167,7636,SIMILAR_BY_RDP,0.19047619047619047
,,7167,5305,SIMILAR_BY_RDP,0.19047619047619047
,,7167,8932,SIMILAR_BY_RDP,0.17647058823529413
,,7167,9226,SIMILAR_BY_RDP,0.17391304347826086
,,7167,5307,SIMILAR_BY_RDP,0.17391304347826086
,,7167,9211,SIMILAR_BY_RDP,0.16
,,7167,8264,SIMILAR_BY_RDP,0.16
,,7167,5404,SIMILAR_BY_RDP,0.16
,,7167,6043,SIMILAR_BY_RDP,0.15625
,,7177,8264,SIMILAR_BY_RDP,0.23333333333333334
,,7177,9273,SIMILAR_BY_RDP,0.22580645161290322
,,7177,7892,SIMILAR_BY_RDP,0.21621621621621623
,,7177,8198,SIMILAR_BY_RDP,0.2
,,7177,9388,SIMILAR_BY_RDP,0.19444444444444445
,,7177,6677,SIMILAR_BY_RDP,0.18181818181818182
,,7177,6945,SIMILAR_BY_RDP,0.1794871794871795
,,7177,7832,SIMILAR_BY_RDP,0.17857142857142858
,,7177,8759,SIMILAR_BY_RDP,0.17142857142857143
,,7177,5547,SIMILAR_BY_RDP,0.16666666666666666
,,7184,9273,SIMILAR_BY_RDP,0.28125
,,7184,6053,SIMILAR_BY_RDP,0.21052631578947367
,,7184,8700,SIMILAR_BY_RDP,0.20689655172413793
,,7184,9747,SIMILAR_BY_RDP,0.20588235294117646
,,7184,6501,SIMILAR_BY_RDP,0.16666666666666666
,,7184,5379,SIMILAR_BY_RDP,0.1590909090909091
,,7184,8041,SIMILAR_BY_RDP,0.15151515151515152
,,7184,7424,SIMILAR_BY_RDP,0.14705882352941177
,,7184,6945,SIMILAR_BY_RDP,0.13953488372093023
,,7184,9313,SIMILAR_BY_RDP,0.1388888888888889
,,7223,9859,SIMILAR_BY_RDP,0.12903225806451613
,,7223,5686,SIMILAR_BY_RDP,0.125
,,7223,9403,SIMILAR_BY_RDP,0.12121212121212122
,,7223,8309,SIMILAR_BY_RDP,0.12121212121212122
,,7223,9846,SIMILAR_BY_RDP,0.1111111111111111
,,7223,8035,SIMILAR_BY_RDP,0.10714285714285714
,,7223,7987,SIMILAR_BY_RDP,0.10714285714285714
,,7223,6334,SIMILAR_BY_RDP,0.10714285714285714
,,7223,6057,SIMILAR_BY_RDP,0.10714285714285714
,,7223,7375,SIMILAR_BY_RDP,0.10344827586206896
,,7300,5157,SIMILAR_BY_RDP,0.3
,,7300,7347,SIMILAR_BY_RDP,0.2608695652173913
,,7300,5614,SIMILAR_BY_RDP,0.25
,,7300,6839,SIMILAR_BY_RDP,0.23076923076923078
,,7300,7080,SIMILAR_BY_RDP,0.20833333333333334
,,7300,9945,SIMILAR_BY_RDP,0.2
,,7300,9340,SIMILAR_BY_RDP,0.18181818181818182
,,7300,7143,SIMILAR_BY_RDP,0.16216216216216217
,,7300,8517,SIMILAR_BY_RDP,0.16
,,7300,6805,SIMILAR_BY_RDP,0.15
,,7330,9466,SIMILAR_BY_RDP,0.18518518518518517
,,7330,7045,SIMILAR_BY_RDP,0.17142857142857143
,,7330,8931,SIMILAR_BY_RDP,0.15151515151515152
,,7330,8131,SIMILAR_BY_RDP,0.15151515151515152
,,7330,5782,SIMILAR_BY_RDP,0.14285714285714285
,,7330,8738,SIMILAR_BY_RDP,0.13513513513513514
,,7330,9403,SIMILAR_BY_RDP,0.13157894736842105
,,7330,9999,SIMILAR_BY_RDP,0.125
,,7330,8798,SIMILAR_BY_RDP,0.125
,,7330,5999,SIMILAR_BY_RDP,0.125
,,7347,7300,SIMILAR_BY_RDP,0.2608695652173913
,,7347,5157,SIMILAR_BY_RDP,0.24
,,7347,5614,SIMILAR_BY_RDP,0.20689655172413793
,,7347,6942,SIMILAR_BY_RDP,0.2
,,7347,6839,SIMILAR_BY_RDP,0.1935483870967742
,,7347,6346,SIMILAR_BY_RDP,0.1891891891891892
,,7347,5140,SIMILAR_BY_RDP,0.1724137931034483
,,7347,9945,SIMILAR_BY_RDP,0.17142857142857143
,,7347,8119,SIMILAR_BY_RDP,0.16
,,7347,9340,SIMILAR_BY_RDP,0.15789473684210525
,,7363,9787,SIMILAR_BY_RDP,0.16666666666666666
,,7363,8906,SIMILAR_BY_RDP,0.16666666666666666
,,7363,9594,SIMILAR_BY_RDP,0.16
,,7363,7177,SIMILAR_BY_RDP,0.15625
,,7363,5402,SIMILAR_BY_RDP,0.15625
,,7363,6630,SIMILAR_BY_RDP,0.14285714285714285
,,7363,6807,SIMILAR_BY_RDP,0.13793103448275862
,,7363,9654,SIMILAR_BY_RDP,0.13333333333333333
,,7363,8738,SIMILAR_BY_RDP,0.13333333333333333
,,7363,7638,SIMILAR_BY_RDP,0.12
,,7370,6946,SIMILAR_BY_RDP,0.16216216216216217
,,7370,9473,SIMILAR_BY_RDP,0.16129032258064516
,,7370,8818,SIMILAR_BY_RDP,0.15625
,,7370,7882,SIMILAR_BY_RDP,0.14705882352941177
,,7370,9293,SIMILAR_BY_RDP,0.14285714285714285
,,7370,7636,SIMILAR_BY_RDP,0.12903225806451613
,,7370,5385,SIMILAR_BY_RDP,0.1282051282051282
,,7370,5265,SIMILAR_BY_RDP,0.1282051282051282
,,7370,8847,SIMILAR_BY_RDP,0.125
,,7370,6531,SIMILAR_BY_RDP,0.12121212121212122
,,7373,9471,SIMILAR_BY_RDP,0.20588235294117646
,,7373,6630,SIMILAR_BY_RDP,0.17142857142857143
,,7373,8168,SIMILAR_BY_RDP,0.16666666666666666
,,7373,8438,SIMILAR_BY_RDP,0.15625
,,7373,7446,SIMILAR_BY_RDP,0.15384615384615385
,,7373,5485,SIMILAR_BY_RDP,0.15151515151515152
,,7373,5339,SIMILAR_BY_RDP,0.1388888888888889
,,7373,8142,SIMILAR_BY_RDP,0.1282051282051282
,,7373,7617,SIMILAR_BY_RDP,0.1282051282051282
,,7373,5388,SIMILAR_BY_RDP,0.12195121951219512
,,7375,6057,SIMILAR_BY_RDP,0.2857142857142857
,,7375,9313,SIMILAR_BY_RDP,0.14814814814814814
,,7375,9403,SIMILAR_BY_RDP,0.13793103448275862
,,7375,7987,SIMILAR_BY_RDP,0.125
,,7375,6184,SIMILAR_BY_RDP,0.125
,,7375,5782,SIMILAR_BY_RDP,0.1111111111111111
,,7375,7223,SIMILAR_BY_RDP,0.10344827586206896
,,7375,8309,SIMILAR_BY_RDP,0.1
,,7375,8228,SIMILAR_BY_RDP,0.1
,,7375,8357,SIMILAR_BY_RDP,0.1
,,7424,6255,SIMILAR_BY_RDP,0.2777777777777778
,,7424,6945,SIMILAR_BY_RDP,0.17647058823529413
,,7424,6438,SIMILAR_BY_RDP,0.17391304347826086
,,7424,9309,SIMILAR_BY_RDP,0.1724137931034483
,,7424,9707,SIMILAR_BY_RDP,0.15
,,7424,7184,SIMILAR_BY_RDP,0.14705882352941177
,,7424,5139,SIMILAR_BY_RDP,0.14285714285714285
,,7424,9995,SIMILAR_BY_RDP,0.125
,,7424,6080,SIMILAR_BY_RDP,0.125
,,7424,6078,SIMILAR_BY_RDP,0.125
,,7435,6537,SIMILAR_BY_RDP,0.14285714285714285
,,7435,7994,SIMILAR_BY_RDP,0.13636363636363635
,,7435,8163,SIMILAR_BY_RDP,0.125
,,7435,8280,SIMILAR_BY_RDP,0.1111111111111111
